float-n-math	libm.so.6	f32mulf64x	GLIBC_2.28	absent from runtime export surface
float-n-math	libm.so.6	f32subf128	GLIBC_2.28	absent from runtime export surface
float-n-math	libm.so.6	f32subf32x	GLIBC_2.28	absent from runtime export surface
float-n-math	libm.so.6	f32subf64	GLIBC_2.28	absent from runtime export surface
float-n-math	libm.so.6	f32subf64x	GLIBC_2.28	absent from runtime export surface
float-n-math	libm.so.6	f32xaddf128	GLIBC_2.28	absent from runtime export surface
float-n-math	libm.so.6	f32xaddf64	GLIBC_2.28	absent from runtime export surface
float-n-math	libm.so.6	f32xaddf64x	GLIBC_2.28	absent from runtime export surface
float-n-math	libm.so.6	f32xdivf128	GLIBC_2.28	absent from runtime export surface
float-n-math	libm.so.6	f32xdivf64	GLIBC_2.28	absent from runtime export surface
float-n-math	libm.so.6	f32xdivf64x	GLIBC_2.28	absent from runtime export surface
float-n-math	libm.so.6	f32xmulf128	GLIBC_2.28	absent from runtime export surface
float-n-math	libm.so.6	f32xmulf64	GLIBC_2.28	absent from runtime export surface
float-n-math	libm.so.6	f32xmulf64x	GLIBC_2.28	absent from runtime export surface
float-n-math	libm.so.6	f32xsubf128	GLIBC_2.28	absent from runtime export surface
float-n-math	libm.so.6	f32xsubf64	GLIBC_2.28	absent from runtime export surface
float-n-math	libm.so.6	f32xsubf64x	GLIBC_2.28	absent from runtime export surface
float-n-math	libm.so.6	f64addf128	GLIBC_2.28	absent from runtime export surface
float-n-math	libm.so.6	f64addf64x	GLIBC_2.28	absent from runtime export surface
float-n-math	libm.so.6	f64divf128	GLIBC_2.28	absent from runtime export surface
float-n-math	libm.so.6	f64divf64x	GLIBC_2.28	absent from runtime export surface
float-n-math	libm.so.6	f64mulf128	GLIBC_2.28	absent from runtime export surface
float-n-math	libm.so.6	f64mulf64x	GLIBC_2.28	absent from runtime export surface
float-n-math	libm.so.6	f64subf128	GLIBC_2.28	absent from runtime export surface
float-n-math	libm.so.6	f64subf64x	GLIBC_2.28	absent from runtime export surface
float-n-math	libm.so.6	f64xaddf128	GLIBC_2.28	absent from runtime export surface
float-n-math	libm.so.6	f64xdivf128	GLIBC_2.28	absent from runtime export surface
float-n-math	libm.so.6	f64xmulf128	GLIBC_2.28	absent from runtime export surface
float-n-math	libm.so.6	f64xsubf128	GLIBC_2.28	absent from runtime export surface
float-n-math	libm.so.6	fabsf128	GLIBC_2.26	absent from runtime export surface
float-n-math	libm.so.6	fabsf32	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	fabsf32x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	fabsf64x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	fdimf128	GLIBC_2.26	absent from runtime export surface
float-n-math	libm.so.6	fdimf32	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	fdimf32x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	fdimf64x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	floorf128	GLIBC_2.26	absent from runtime export surface
float-n-math	libm.so.6	floorf32	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	floorf32x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	floorf64x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	fmaf128	GLIBC_2.26	absent from runtime export surface
float-n-math	libm.so.6	fmaf32	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	fmaf32x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	fmaf64x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	fmaxf128	GLIBC_2.26	absent from runtime export surface
float-n-math	libm.so.6	fmaxf32	GLIBC_2.27	absent from runtime export surface
