libc.so.6	_IO_wdefault_finish	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_wdefault_pbackfail	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_wdefault_uflow	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_wdefault_xsgetn	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_wdefault_xsputn	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_wdo_write	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_wdoallocbuf	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_wfile_jumps	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_wfile_overflow	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_wfile_seekoff	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_wfile_sync	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_wfile_underflow	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_wfile_xsputn	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_wmarker_delta	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_wsetb	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	__abort_msg	GLIBC_PRIVATE	4	stub	-	-	absent from runtime export surface
libc.so.6	__adjtimex	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	__after_morecore_hook	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	__arch_prctl	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	__argz_count	GLIBC_2.2.5	1	forward-alias	argz_count	-	reserved-name alias of runtime export argz_count
libc.so.6	__argz_next	GLIBC_2.2.5	1	forward-alias	argz_next	-	reserved-name alias of runtime export argz_next
libc.so.6	__argz_stringify	GLIBC_2.2.5	1	forward-alias	argz_stringify	-	reserved-name alias of runtime export argz_stringify
libc.so.6	__asprintf	GLIBC_2.2.5	1	forward-alias	asprintf	-	reserved-name alias of runtime export asprintf
libc.so.6	__asprintf_chk	GLIBC_2.8	3	shim	asprintf	review	FORTIFY _chk variant; shim over asprintf
libc.so.6	__assert	GLIBC_2.2.5	2	forward-same	__assert	-	runtime exports the same name
libc.so.6	__assert_fail	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	__assert_perror_fail	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	__backtrace	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	__backtrace_symbols	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	__backtrace_symbols_fd	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	__bsd_getpgrp	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	__bzero	GLIBC_2.2.5	1	forward-alias	bzero	-	reserved-name alias of runtime export bzero
libc.so.6	__call_tls_dtors	GLIBC_PRIVATE	4	stub	-	-	absent from runtime export surface
libc.so.6	__check_rhosts_file	GLIBC_2.2.5	2	forward-same	__check_rhosts_file	-	runtime exports the same name
libc.so.6	__chk_fail	GLIBC_2.3.4	2	forward-same	__chk_fail	-	runtime exports the same name
libc.so.6	__clock_gettime	GLIBC_PRIVATE	1	forward-alias	clock_gettime	-	reserved-name alias of runtime export clock_gettime
libc.so.6	__clone	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	__close	GLIBC_2.2.5	1	forward-alias	close	-	reserved-name alias of runtime export close
libc.so.6	__close_nocancel	GLIBC_PRIVATE	4	stub	-	-	absent from runtime export surface
libc.so.6	__cmsg_nxthdr	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	__confstr_chk	GLIBC_2.4	3	shim	confstr	review	FORTIFY _chk variant; shim over confstr
libc.so.6	__connect	GLIBC_2.2.5	1	forward-alias	connect	-	reserved-name alias of runtime export connect
libc.so.6	__copy_grp	GLIBC_PRIVATE	4	stub	-	-	absent from runtime export surface
libc.so.6	__ctype32_b	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	__ctype32_tolower	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	__ctype32_toupper	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	__ctype_b	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	__ctype_b_loc	GLIBC_2.3	4	stub	-	-	absent from runtime export surface
libc.so.6	__ctype_get_mb_cur_max	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	__ctype_init	GLIBC_PRIVATE	4	stub	-	-	absent from runtime export surface
libc.so.6	__ctype_tolower	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	__ctype_tolower_loc	GLIBC_2.3	4	stub	-	-	absent from runtime export surface
libc.so.6	__ctype_toupper	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	__ctype_toupper_loc	GLIBC_2.3	4	stub	-	-	absent from runtime export surface
libc.so.6	__curbrk	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	__cxa_at_quick_exit	GLIBC_2.10	4	stub	-	-	absent from runtime export surface
libc.so.6	__cxa_atexit	GLIBC_2.2.5	2	forward-same	__cxa_atexit	-	runtime exports the same name
libc.so.6	__cxa_finalize	GLIBC_2.2.5	2	forward-same	__cxa_finalize	-	runtime exports the same name
libc.so.6	__cxa_thread_atexit_impl	GLIBC_2.18	4	stub	-	-	absent from runtime export surface
libc.so.6	__cyg_profile_func_enter	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	__cyg_profile_func_exit	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	__daylight	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	__dcgettext	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	__default_morecore	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	__dgettext	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	__dprintf_chk	GLIBC_2.8	3	shim	dprintf	review	FORTIFY _chk variant; shim over dprintf
libc.so.6	__dup2	GLIBC_2.2.5	1	forward-alias	dup2	-	reserved-name alias of runtime export dup2
libc.so.6	__duplocale	GLIBC_2.2.5	1	forward-alias	duplocale	-	reserved-name alias of runtime export duplocale
libc.so.6	__endmntent	GLIBC_2.2.5	1	forward-alias	endmntent	-	reserved-name alias of runtime export endmntent
libc.so.6	__environ	GLIBC_2.2.5	1	forward-alias	environ	-	reserved-name alias of runtime export environ
libc.so.6	__errno_location	GLIBC_2.2.5	3	shim	-	review	errno numeric values differ; translated pointer shim over cygwin __errno
