atanhl	sv2ms	NOSIGFE	atanhl
atanl	sv2ms	NOSIGFE	atanl
atexit	sv2ms	SIGFE	cygwin_atexit
atof	sv2ms	SIGFE	atof
atoff	sv2ms	SIGFE	atoff
atoi	sv2ms	NOSIGFE	atoi
atol	sv2ms	NOSIGFE	atol
atoll	sv2ms	NOSIGFE	atoll
basename	sv2ms	NOSIGFE	basename
bcmp	sv2ms	NOSIGFE	bcmp
bcopy	sv2ms	NOSIGFE	bcopy
bind	sv2ms	SIGFE	cygwin_bind
bindresvport	sv2ms	SIGFE	cygwin_bindresvport
bindresvport_sa	sv2ms	SIGFE	cygwin_bindresvport_sa
bsearch	sv2ms	NOSIGFE	bsearch
btowc	sv2ms	NOSIGFE	btowc
bzero	sv2ms	NOSIGFE	bzero
c16rtomb	sv2ms	NOSIGFE	c16rtomb
c32rtomb	sv2ms	NOSIGFE	c32rtomb
cabs	sv2ms	NOSIGFE	cabs
cabsf	sv2ms	NOSIGFE	cabsf
cabsl	sv2ms	NOSIGFE	cabsl
cacos	sv2ms	NOSIGFE	cacos
cacosf	sv2ms	NOSIGFE	cacosf
cacosh	sv2ms	NOSIGFE	cacosh
cacoshf	sv2ms	NOSIGFE	cacoshf
cacoshl	sv2ms	NOSIGFE	cacoshl
cacosl	sv2ms	NOSIGFE	cacosl
call_once	sv2ms	SIGFE	call_once
calloc	sv2ms	SIGFE	calloc
canonicalize_file_name	sv2ms	SIGFE	canonicalize_file_name
carg	sv2ms	NOSIGFE	carg
cargf	sv2ms	NOSIGFE	cargf
cargl	sv2ms	NOSIGFE	cargl
casin	sv2ms	NOSIGFE	casin
casinf	sv2ms	NOSIGFE	casinf
casinh	sv2ms	NOSIGFE	casinh
casinhf	sv2ms	NOSIGFE	casinhf
casinhl	sv2ms	NOSIGFE	casinhl
casinl	sv2ms	NOSIGFE	casinl
catan	sv2ms	NOSIGFE	catan
catanf	sv2ms	NOSIGFE	catanf
catanh	sv2ms	NOSIGFE	catanh
catanhf	sv2ms	NOSIGFE	catanhf
catanhl	sv2ms	NOSIGFE	catanhl
catanl	sv2ms	NOSIGFE	catanl
catclose	sv2ms	SIGFE	catclose
catgets	sv2ms	SIGFE	catgets
catopen	sv2ms	SIGFE	catopen
cbrt	sv2ms	NOSIGFE	cbrt
cbrtf	sv2ms	NOSIGFE	cbrtf
cbrtl	sv2ms	NOSIGFE	cbrtl
ccos	sv2ms	NOSIGFE	ccos
ccosf	sv2ms	NOSIGFE	ccosf
ccosh	sv2ms	NOSIGFE	ccosh
ccoshf	sv2ms	NOSIGFE	ccoshf
ccoshl	sv2ms	NOSIGFE	ccoshl
ccosl	sv2ms	NOSIGFE	ccosl
ceil	sv2ms	NOSIGFE	ceil
ceilf	sv2ms	NOSIGFE	ceilf
ceill	sv2ms	NOSIGFE	ceill
cexp	sv2ms	NOSIGFE	cexp
cexpf	sv2ms	NOSIGFE	cexpf
cexpl	sv2ms	NOSIGFE	cexpl
cfgetispeed	sv2ms	NOSIGFE	cfgetispeed
cfgetospeed	sv2ms	NOSIGFE	cfgetospeed
cfmakeraw	sv2ms	NOSIGFE	cfmakeraw
cfsetispeed	sv2ms	SIGFE	cfsetispeed
cfsetospeed	sv2ms	SIGFE	cfsetospeed
cfsetspeed	sv2ms	SIGFE	cfsetspeed
chdir	sv2ms	SIGFE	chdir
chmod	sv2ms	SIGFE	chmod
chown	sv2ms	SIGFE	chown
chroot	sv2ms	SIGFE	chroot
cimag	sv2ms	NOSIGFE	cimag
cimagf	sv2ms	NOSIGFE	cimagf
cimagl	sv2ms	NOSIGFE	cimagl
clearenv	sv2ms	SIGFE	clearenv
clearerr	sv2ms	SIGFE	clearerr
clearerr_unlocked	sv2ms	SIGFE	clearerr_unlocked
clock	sv2ms	SIGFE	clock
clock_getcpuclockid	sv2ms	SIGFE	clock_getcpuclockid
clock_getres	sv2ms	SIGFE	clock_getres
clock_gettime	sv2ms	SIGFE	clock_gettime
clock_nanosleep	sv2ms	SIGFE	clock_nanosleep
clock_setres	sv2ms	SIGFE	clock_setres
clock_settime	sv2ms	SIGFE	clock_settime
clog	sv2ms	NOSIGFE	clog
clog10	sv2ms	NOSIGFE	clog10
clog10f	sv2ms	NOSIGFE	clog10f
clog10l	sv2ms	NOSIGFE	clog10l
clogf	sv2ms	NOSIGFE	clogf
clogl	sv2ms	NOSIGFE	clogl
close	sv2ms	SIGFE	close
close_range	sv2ms	SIGFE	close_range
closedir	sv2ms	SIGFE	closedir
closelog	sv2ms	SIGFE	closelog
cnd_broadcast	sv2ms	SIGFE	cnd_broadcast
cnd_destroy	sv2ms	SIGFE	cnd_destroy
cnd_init	sv2ms	SIGFE	cnd_init
cnd_signal	sv2ms	SIGFE	cnd_signal
cnd_timedwait	sv2ms	SIGFE	cnd_timedwait
cnd_wait	sv2ms	SIGFE	cnd_wait
confstr	sv2ms	NOSIGFE	confstr
conj	sv2ms	NOSIGFE	conj
conjf	sv2ms	NOSIGFE	conjf
conjl	sv2ms	NOSIGFE	conjl
connect	sv2ms	SIGFE	cygwin_connect
copysign	sv2ms	NOSIGFE	copysign
copysignf	sv2ms	NOSIGFE	copysignf
copysignl	sv2ms	NOSIGFE	copysignl
cos	sv2ms	NOSIGFE	cos
cosf	sv2ms	NOSIGFE	cosf
cosh	sv2ms	NOSIGFE	cosh
coshf	sv2ms	NOSIGFE	coshf
coshl	sv2ms	NOSIGFE	coshl
cosl	sv2ms	NOSIGFE	cosl
cpow	sv2ms	NOSIGFE	cpow
cpowf	sv2ms	NOSIGFE	cpowf
cpowl	sv2ms	NOSIGFE	cpowl
cproj	sv2ms	NOSIGFE	cproj
cprojf	sv2ms	NOSIGFE	cprojf
cprojl	sv2ms	NOSIGFE	cprojl
creal	sv2ms	NOSIGFE	creal
crealf	sv2ms	NOSIGFE	crealf
creall	sv2ms	NOSIGFE	creall
creat	sv2ms	SIGFE	creat
csin	sv2ms	NOSIGFE	csin
csinf	sv2ms	NOSIGFE	csinf
csinh	sv2ms	NOSIGFE	csinh
csinhf	sv2ms	NOSIGFE	csinhf
csinhl	sv2ms	NOSIGFE	csinhl
csinl	sv2ms	NOSIGFE	csinl
csqrt	sv2ms	NOSIGFE	csqrt
csqrtf	sv2ms	NOSIGFE	csqrtf
csqrtl	sv2ms	NOSIGFE	csqrtl
ctan	sv2ms	NOSIGFE	ctan
ctanf	sv2ms	NOSIGFE	ctanf
ctanh	sv2ms	NOSIGFE	ctanh
ctanhf	sv2ms	NOSIGFE	ctanhf
ctanhl	sv2ms	NOSIGFE	ctanhl
ctanl	sv2ms	NOSIGFE	ctanl
ctermid	sv2ms	SIGFE	ctermid
ctime	sv2ms	SIGFE	ctime
ctime_r	sv2ms	SIGFE	ctime_r
cuserid	sv2ms	NOSIGFE	cuserid
cwait	sv2ms	SIGFE	cwait
cygwin_attach_handle_to_fd	sv2ms	SIGFE	cygwin_attach_handle_to_fd
cygwin_conv_path	sv2ms	SIGFE	cygwin_conv_path
cygwin_conv_path_list	sv2ms	SIGFE	cygwin_conv_path_list
cygwin_create_path	sv2ms	SIGFE	cygwin_create_path
cygwin_detach_dll	sv2ms	SIGFE_MAYBE	cygwin_detach_dll
cygwin_dll_init	sv2ms	NOSIGFE	cygwin_dll_init
cygwin_internal	variadic	NOSIGFE	cygwin_internal
cygwin_logon_user	sv2ms	SIGFE	cygwin_logon_user
cygwin_posix_path_list_p	sv2ms	NOSIGFE	cygwin_posix_path_list_p
cygwin_set_impersonation_token	sv2ms	SIGFE	cygwin_set_impersonation_token
cygwin_split_path	sv2ms	NOSIGFE	cygwin_split_path
cygwin_stackdump	sv2ms	SIGFE	cygwin_stackdump
cygwin_umount	sv2ms	SIGFE	cygwin_umount
cygwin_winpid_to_pid	sv2ms	SIGFE	cygwin_winpid_to_pid
daemon	sv2ms	SIGFE	daemon
dbm_clearerr	sv2ms	SIGFE	dbm_clearerr
dbm_close	sv2ms	SIGFE	dbm_close
dbm_delete	sv2ms	SIGFE	dbm_delete
dbm_dirfno	sv2ms	SIGFE	dbm_dirfno
dbm_error	sv2ms	SIGFE	dbm_error
dbm_fetch	sv2ms	SIGFE	dbm_fetch
dbm_firstkey	sv2ms	SIGFE	dbm_firstkey
dbm_nextkey	sv2ms	SIGFE	dbm_nextkey
dbm_open	sv2ms	SIGFE	dbm_open
dbm_store	sv2ms	SIGFE	dbm_store
difftime	sv2ms	NOSIGFE	difftime
dirfd	sv2ms	SIGFE	dirfd
dirname	sv2ms	NOSIGFE	dirname
div	sv2ms	NOSIGFE	div
dladdr	sv2ms	SIGFE	dladdr
dlclose	sv2ms	SIGFE	dlclose
dlerror	sv2ms	NOSIGFE	dlerror
dlfork	sv2ms	NOSIGFE	dlfork
dll_crt0__FP11per_process	sv2ms	NOSIGFE	dll_crt0__FP11per_process
dll_dllcrt0	sv2ms	NOSIGFE	dll_dllcrt0
dll_entry	sv2ms	NOSIGFE	dll_entry
dlopen	sv2ms	SIGFE	dlopen
dlsym	sv2ms	SIGFE	dlsym
dn_comp	sv2ms	SIGFE	__dn_comp
dn_expand	sv2ms	SIGFE	__dn_expand
dn_skipname	sv2ms	SIGFE	__dn_skipname
dprintf	variadic	SIGFE	dprintf
drand48	sv2ms	NOSIGFE	drand48
drem	sv2ms	NOSIGFE	remainder
dremf	sv2ms	NOSIGFE	remainderf
dreml	sv2ms	NOSIGFE	remainderl
dup	sv2ms	SIGFE	dup
dup2	sv2ms	SIGFE	dup2
dup3	sv2ms	SIGFE	dup3
duplocale	sv2ms	SIGFE	duplocale
eaccess	sv2ms	SIGFE	euidaccess
ecvt	sv2ms	SIGFE	ecvt
ecvtbuf	sv2ms	SIGFE	ecvtbuf
ecvtf	sv2ms	SIGFE	ecvtf
endgrent	sv2ms	NOSIGFE	endgrent
endhostent	sv2ms	NOSIGFE	endhostent
endmntent	sv2ms	NOSIGFE	endmntent
endprotoent	sv2ms	SIGFE	cygwin_endprotoent
endpwent	sv2ms	NOSIGFE	endpwent
endservent	sv2ms	SIGFE	cygwin_endservent
endusershell	sv2ms	SIGFE	endusershell
endutent	sv2ms	SIGFE	endutent
endutxent	sv2ms	SIGFE	endutxent
envz_add	sv2ms	SIGFE	envz_add
envz_entry	sv2ms	NOSIGFE	envz_entry
envz_get	sv2ms	NOSIGFE	envz_get
envz_merge	sv2ms	SIGFE	envz_merge
envz_remove	sv2ms	SIGFE	envz_remove
envz_strip	sv2ms	SIGFE	envz_strip
erand48	sv2ms	NOSIGFE	erand48
erf	sv2ms	NOSIGFE	erf
erfc	sv2ms	NOSIGFE	erfc
erfcf	sv2ms	NOSIGFE	erfcf
erfcl	sv2ms	NOSIGFE	erfcl
erff	sv2ms	NOSIGFE	erff
erfl	sv2ms	NOSIGFE	erfl
err	variadic	SIGFE	err
error	variadic	SIGFE	error
error_at_line	variadic	SIGFE	error_at_line
errx	variadic	SIGFE	errx
euidaccess	sv2ms	SIGFE	euidaccess
execl	variadic	SIGFE	execl
execle	variadic	SIGFE	execle
