fchown	func	SIGFE	-
fchownat	func	SIGFE	-
fclose	func	SIGFE	-
fcloseall	func	SIGFE	-
fcntl	func	SIGFE	-
fcvt	func	SIGFE	-
fcvtbuf	func	SIGFE	-
fcvtf	func	SIGFE	-
fdatasync	func	SIGFE	-
fdclosedir	func	SIGFE	-
fdim	func	NOSIGFE	-
fdimf	func	NOSIGFE	-
fdiml	func	NOSIGFE	-
fdopen	func	SIGFE	-
fdopendir	func	SIGFE	-
feclearexcept	func	NOSIGFE	-
fedisableexcept	func	NOSIGFE	-
feenableexcept	func	SIGFE	-
fegetenv	func	NOSIGFE	-
fegetexcept	func	NOSIGFE	-
fegetexceptflag	func	NOSIGFE	-
fegetprec	func	NOSIGFE	-
fegetround	func	NOSIGFE	-
feholdexcept	func	SIGFE	-
feof	func	SIGFE	-
feof_unlocked	func	SIGFE	-
feraiseexcept	func	NOSIGFE	-
ferror	func	SIGFE	-
ferror_unlocked	func	SIGFE	-
fesetenv	func	SIGFE	-
fesetexceptflag	func	SIGFE	-
fesetprec	func	NOSIGFE	-
fesetround	func	NOSIGFE	-
fetestexcept	func	NOSIGFE	-
feupdateenv	func	SIGFE	-
fexecve	func	SIGFE	-
fflush	func	SIGFE	-
fflush_unlocked	func	SIGFE	-
ffs	func	NOSIGFE	-
ffsl	func	NOSIGFE	-
ffsll	func	NOSIGFE	-
fgetc	func	SIGFE	-
fgetc_unlocked	func	SIGFE	-
fgetpos	func	SIGFE	-
fgets	func	SIGFE	-
fgets_unlocked	func	SIGFE	-
fgetwc	func	SIGFE	-
fgetwc_unlocked	func	SIGFE	-
fgetws	func	SIGFE	-
fgetws_unlocked	func	SIGFE	-
fgetxattr	func	SIGFE	-
fileno	func	SIGFE	-
fileno_unlocked	func	SIGFE	-
finite	func	NOSIGFE	-
finitef	func	NOSIGFE	-
finitel	func	NOSIGFE	-
fiprintf	func	SIGFE	-
flistxattr	func	SIGFE	-
flock	func	SIGFE	-
flockfile	func	SIGFE	-
floor	func	NOSIGFE	-
floorf	func	NOSIGFE	-
floorl	func	NOSIGFE	-
fls	func	NOSIGFE	-
flsl	func	NOSIGFE	-
flsll	func	NOSIGFE	-
fma	func	NOSIGFE	-
fmaf	func	NOSIGFE	-
fmal	func	NOSIGFE	-
fmax	func	NOSIGFE	-
fmaxf	func	NOSIGFE	-
fmaxl	func	NOSIGFE	-
fmemopen	func	SIGFE	-
fmin	func	NOSIGFE	-
fminf	func	NOSIGFE	-
fminl	func	NOSIGFE	-
fmod	func	NOSIGFE	-
fmodf	func	NOSIGFE	-
fmodl	func	NOSIGFE	-
fnmatch	func	NOSIGFE	-
fopen	func	SIGFE	-
fopencookie	func	SIGFE	-
fork	func	SIGFE	-
forkpty	func	SIGFE	-
fpathconf	func	SIGFE	-
fprintf	func	SIGFE	-
fpurge	func	SIGFE	-
fputc	func	SIGFE	-
fputc_unlocked	func	SIGFE	-
fputs	func	SIGFE	-
fputs_unlocked	func	SIGFE	-
fputwc	func	SIGFE	-
fputwc_unlocked	func	SIGFE	-
fputws	func	SIGFE	-
fputws_unlocked	func	SIGFE	-
fread	func	SIGFE	-
fread_unlocked	func	SIGFE	-
free	func	SIGFE	-
freeaddrinfo	func	SIGFE	cygwin_freeaddrinfo
freeifaddrs	func	SIGFE	-
freelocale	func	SIGFE	-
fremovexattr	func	SIGFE	-
freopen	func	SIGFE	-
frexp	func	NOSIGFE	-
frexpf	func	NOSIGFE	-
frexpl	func	NOSIGFE	-
fscanf	func	SIGFE	-
fseek	func	SIGFE	-
fseeko	func	SIGFE	-
fsetpos	func	SIGFE	-
fsetxattr	func	SIGFE	-
fstat	func	SIGFE	-
fstatat	func	SIGFE	-
fstatfs	func	SIGFE	-
fstatvfs	func	SIGFE	-
fsync	func	SIGFE	-
ftell	func	SIGFE	-
ftello	func	SIGFE	-
ftime	func	SIGFE	-
ftok	func	SIGFE	-
ftruncate	func	SIGFE	-
ftrylockfile	func	SIGFE	-
fts_children	func	SIGFE	-
fts_close	func	SIGFE	-
fts_get_clientptr	func	NOSIGFE	-
fts_get_stream	func	NOSIGFE	-
fts_open	func	SIGFE	-
fts_read	func	SIGFE	-
fts_set	func	NOSIGFE	-
fts_set_clientptr	func	NOSIGFE	-
ftw	func	SIGFE	-
funlockfile	func	SIGFE	-
funopen	func	SIGFE	-
futimens	func	SIGFE	-
futimes	func	SIGFE	-
futimesat	func	SIGFE	-
fwide	func	SIGFE	-
fwprintf	func	SIGFE	-
fwrite	func	SIGFE	-
fwrite_unlocked	func	SIGFE	-
fwscanf	func	SIGFE	-
gai_strerror	func	NOSIGFE	cygwin_gai_strerror
gamma	func	NOSIGFE	-
gamma_r	func	NOSIGFE	-
gammaf	func	NOSIGFE	-
gammaf_r	func	NOSIGFE	-
gcvt	func	SIGFE	-
gcvtf	func	SIGFE	-
get_avphys_pages	func	SIGFE	-
get_current_dir_name	func	SIGFE	-
get_nprocs	func	SIGFE	-
get_nprocs_conf	func	SIGFE	-
get_phys_pages	func	SIGFE	-
getaddrinfo	func	SIGFE	cygwin_getaddrinfo
getc	func	SIGFE	-
getc_unlocked	func	SIGFE	-
getchar	func	SIGFE	-
getchar_unlocked	func	SIGFE	-
GetCommandLineA@0	func	NOSIGFE	cygwin_GetCommandLineA@0
GetCommandLineW@0	func	NOSIGFE	cygwin_GetCommandLineW@0
getcontext	func	NOSIGFE	-
getcwd	func	SIGFE	-
getdelim	func	SIGFE	__getdelim
getdomainname	func	SIGFE	-
getdtablesize	func	NOSIGFE	-
getegid	func	NOSIGFE	-
getentropy	func	SIGFE	-
getenv	func	NOSIGFE	-
geteuid	func	NOSIGFE	-
getgid	func	NOSIGFE	-
getgrent	func	SIGFE	-
getgrgid	func	SIGFE	-
getgrgid_r	func	SIGFE	-
getgrnam	func	SIGFE	-
getgrnam_r	func	SIGFE	-
getgrouplist	func	SIGFE	-
getgroups	func	SIGFE	-
gethostbyaddr	func	SIGFE	cygwin_gethostbyaddr
gethostbyname	func	SIGFE	cygwin_gethostbyname
gethostbyname2	func	SIGFE	-
gethostid	func	SIGFE	-
gethostname	func	SIGFE	cygwin_gethostname
getifaddrs	func	SIGFE	-
getitimer	func	SIGFE	-
getline	func	SIGFE	__getline
getloadavg	func	SIGFE	-
getlocalename_l	func	SIGFE	-
getlogin	func	NOSIGFE	-
getlogin_r	func	NOSIGFE	-
getmntent	func	SIGFE	-
getmntent_r	func	SIGFE	-
getmode	func	SIGFE	-
getnameinfo	func	SIGFE	cygwin_getnameinfo
getopt	func	SIGFE	-
getopt_long	func	SIGFE	-
getopt_long_only	func	SIGFE	-
getpagesize	func	SIGFE	-
getpass	func	SIGFE	-
getpeereid	func	SIGFE	-
getpeername	func	SIGFE	cygwin_getpeername
getpgid	func	SIGFE	-
getpgrp	func	SIGFE	-
getpid	func	NOSIGFE	-
getppid	func	NOSIGFE	-
getpriority	func	SIGFE	-
getprogname	func	NOSIGFE	-
getprotobyname	func	SIGFE	cygwin_getprotobyname
getprotobynumber	func	SIGFE	cygwin_getprotobynumber
getprotoent	func	SIGFE	cygwin_getprotoent
getpt	func	SIGFE	-
getpwent	func	SIGFE	-
getpwnam	func	SIGFE	-
getpwnam_r	func	SIGFE	-
getpwuid	func	SIGFE	-
getpwuid_r	func	SIGFE	-
getrandom	func	SIGFE	-
getrlimit	func	SIGFE	-
getrusage	func	SIGFE	-
gets	func	SIGFE	-
getservbyname	func	SIGFE	cygwin_getservbyname
getservbyport	func	SIGFE	cygwin_getservbyport
getservent	func	SIGFE	cygwin_getservent
getsid	func	SIGFE	-
getsockname	func	SIGFE	cygwin_getsockname
